book_id,video_id,frame_index,time_sec,instance_id,segment_id,score,x1,y1,x2,y2,shelf_center_x,shelf_x1,shelf_x2,match_cost,quality_score,crop_path,mask_path
000_book_0218,000,85,28.33,24,0,0.8676,1140,134,1168,469,6118.9048,6104.9048,6132.9048,-0.3212,0.5611,crops/000085_024.jpg,masks/000085_024.png
000_book_0218,000,86,28.67,24,0,0.8688,1038,141,1059,475,6120.0723,6109.5723,6130.5723,-0.1917,0.5288,crops/000086_024.jpg,masks/000086_024.png
000_book_0218,000,87,29.00,24,0,0.8932,945,122,971,460,6119.2296,6106.2296,6132.2296,-0.4453,0.5927,crops/000087_024.jpg,masks/000087_024.png
000_book_0218,000,88,29.33,23,0,0.8621,844,144,878,472,6116.4785,6099.4785,6133.4785,-0.3012,0.5958,crops/000088_023.jpg,masks/000088_023.png
000_book_0218,000,89,29.67,24,0,0.8679,755,138,795,462,6114.2013,6094.2013,6134.2013,-0.1582,0.6940,crops/000089_024.jpg,masks/000089_024.png
000_book_0218,000,90,30.00,23,0,0.8552,688,142,734,464,6114.3310,6091.3310,6137.3310,-0.2894,0.6950,crops/000090_023.jpg,masks/000090_023.png
000_book_0218,000,91,30.33,23,0,0.8524,624,161,674,481,6114.2987,6089.2987,6139.2987,-0.3801,0.6962,crops/000091_023.jpg,masks/000091_023.png
000_book_0218,000,92,30.67,19,0,0.8615,572,175,622,491,6114.1336,6089.1336,6139.1336,-0.4846,0.7453,crops/000092_019.jpg,masks/000092_019.png
000_book_0218,000,93,31.00,17,0,0.8666,532,186,582,499,6114.5287,6089.5287,6139.5287,-0.5418,0.7882,crops/000093_017.jpg,masks/000093_017.png
000_book_0218,000,94,31.33,15,0,0.8463,467,201,521,513,6116.7670,6089.7670,6143.7670,-0.4600,0.7114,crops/000094_015.jpg,masks/000094_015.png
000_book_0218,000,95,31.67,11,0,0.8752,390,182,453,497,6119.0783,6087.5783,6150.5783,-0.3274,0.6628,crops/000095_011.jpg,masks/000095_011.png
000_book_0218,000,96,32.00,7,0,0.7555,273,152,347,473,6120.8572,6083.8572,6157.8572,-0.2236,0.5653,crops/000096_007.jpg,masks/000096_007.png
000_book_0218,000,97,32.33,2,0,0.8276,128,143,220,473,6112.2304,6066.2304,6158.2304,-0.1090,0.2115,crops/000097_002.jpg,masks/000097_002.png
000_book_0219,000,85,28.33,25,0,0.7681,1159,182,1189,468,6138.9048,6123.9048,6153.9048,,0.4974,crops/000085_025.jpg,masks/000085_025.png
000_book_0219,000,86,28.67,25,0,0.7228,1058,189,1080,475,6140.5723,6129.5723,6151.5723,-0.2663,0.4566,crops/000086_025.jpg,masks/000086_025.png
000_book_0219,000,87,29.00,25,0,0.7652,967,171,991,459,6140.2296,6128.2296,6152.2296,-0.4393,0.5285,crops/000087_025.jpg,masks/000087_025.png
000_book_0219,000,88,29.33,24,0,0.7846,867,191,897,473,6137.4785,6122.4785,6152.4785,-0.3222,0.5159,crops/000088_024.jpg,masks/000088_024.png
000_book_0219,000,89,29.67,25,0,0.7742,778,185,813,462,6134.7013,6117.2013,6152.2013,-0.1797,0.6148,crops/000089_025.jpg,masks/000089_025.png
000_book_0219,000,90,30.00,24,0,0.7983,712,189,751,465,6134.8310,6115.3310,6154.3310,-0.3022,0.6289,crops/000090_024.jpg,masks/000090_024.png
000_book_0219,000,91,30.33,24,0,0.7792,649,209,690,481,6134.7987,6114.2987,6155.2987,-0.4187,0.6102,crops/000091_024.jpg,masks/000091_024.png
000_book_0219,000,92,30.67,20,0,0.7890,596,223,638,491,6134.1336,6113.1336,6155.1336,-0.4659,0.6557,crops/000092_020.jpg,masks/000092_020.png
000_book_0219,000,93,31.00,18,0,0.8147,557,233,597,500,6134.5287,6114.5287,6154.5287,-0.5273,0.6983,crops/000093_018.jpg,masks/000093_018.png
000_book_0219,000,94,31.33,16,0,0.7804,492,248,535,514,6136.2670,6114.7670,6157.7670,-0.4870,0.6484,crops/000094_016.jpg,masks/000094_016.png
000_book_0219,000,95,31.67,12,0,0.7852,417,229,467,498,6139.5783,6114.5783,6164.5783,-0.3380,0.5905,crops/000095_012.jpg,masks/000095_012.png
000_book_0220,000,85,28.33,26,0,0.7127,1180,181,1214,471,6161.9048,6144.9048,6178.9048,,0.4867,crops/000085_026.jpg,masks/000085_026.png
000_book_0220,000,86,28.67,26,0,0.7315,1078,188,1102,478,6161.5723,6149.5723,6173.5723,-0.2582,0.4659,crops/000086_026.jpg,masks/000086_026.png
000_book_0220,000,87,29.00,26,0,0.7299,988,170,1013,463,6161.7296,6149.2296,6174.2296,-0.3957,0.5161,crops/000087_026.jpg,masks/000087_026.png
000_book_0220,000,88,29.33,25,0,0.7309,887,191,918,476,6157.9785,6142.4785,6173.4785,-0.2884,0.5136,crops/000088_025.jpg,masks/000088_025.png
000_book_0220,000,89,29.67,26,0,0.6831,797,185,832,465,6153.7013,6136.2013,6171.2013,-0.1059,0.5972,crops/000089_026.jpg,masks/000089_026.png
000_book_0220,000,90,30.00,25,0,0.7323,730,189,769,467,6152.8310,6133.3310,6172.3310,-0.2749,0.6042,crops/000090_025.jpg,masks/000090_025.png
000_book_0220,000,91,30.33,25,0,0.7075,666,209,708,485,6152.2987,6131.2987,6173.2987,-0.3908,0.5833,crops/000091_025.jpg,masks/000091_025.png
000_book_0220,000,92,30.67,21,0,0.6883,613,223,655,495,6151.1336,6130.1336,6172.1336,-0.4429,0.6261,crops/000092_021.jpg,masks/000092_021.png
000_book_0220,000,93,31.00,19,0,0.7156,573,234,615,504,6151.5287,6130.5287,6172.5287,-0.5100,0.6654,crops/000093_019.jpg,masks/000093_019.png
000_book_0220,000,94,31.33,17,0,0.6880,508,250,552,519,6152.7670,6130.7670,6174.7670,-0.4858,0.6241,crops/000094_017.jpg,masks/000094_017.png
000_book_0220,000,95,31.67,13,0,0.6013,432,231,483,503,6155.0783,6129.5783,6180.5783,-0.3456,0.5289,crops/000095_013.jpg,masks/000095_013.png
000_book_0220,000,96,32.00,8,0,0.5631,304,200,381,481,6153.3572,6114.8572,6191.8572,-0.0640,0.4889,crops/000096_008.jpg,masks/000096_008.png
000_book_0220,000,97,32.33,3,0,0.8054,144,142,238,473,6129.2304,6082.2304,6176.2304,0.4835,0.6255,crops/000097_003.jpg,masks/000097_003.png
000_book_0221,000,85,28.33,27,0,0.7900,1203,133,1236,473,6184.4048,6167.9048,6200.9048,,0.5188,crops/000085_027.jpg,masks/000085_027.png
000_book_0221,000,86,28.67,27,0,0.7893,1100,140,1122,480,6182.5723,6171.5723,6193.5723,-0.2058,0.4841,crops/000086_027.jpg,masks/000086_027.png
000_book_0221,000,87,29.00,27,0,0.7404,1008,121,1030,464,6180.2296,6169.2296,6191.2296,-0.2928,0.5260,crops/000087_027.jpg,masks/000087_027.png
000_book_0221,000,88,29.33,26,0,0.7310,906,144,933,478,6174.9785,6161.4785,6188.4785,-0.2137,0.5431,crops/000088_026.jpg,masks/000088_026.png
000_book_0221,000,89,29.67,27,0,0.7413,813,138,848,467,6169.7013,6152.2013,6187.2013,0.0146,0.6473,crops/000089_027.jpg,masks/000089_027.png
000_book_0221,000,90,30.00,26,0,0.7629,744,143,784,469,6167.3310,6147.3310,6187.3310,-0.1371,0.6422,crops/000090_026.jpg,masks/000090_026.png
000_book_0221,000,91,30.33,26,0,0.7488,679,164,723,487,6166.2987,6144.2987,6188.2987,-0.3129,0.5996,crops/000091_026.jpg,masks/000091_026.png
000_book_0221,000,92,30.67,22,0,0.7501,625,179,669,498,6164.1336,6142.1336,6186.1336,-0.3851,0.6571,crops/000092_022.jpg,masks/000092_022.png
000_book_0221,000,93,31.00,20,0,0.7411,585,190,628,507,6164.0287,6142.5287,6185.5287,-0.4710,0.6778,crops/000093_020.jpg,masks/000093_020.png
000_book_0221,000,94,31.33,18,0,0.7824,518,206,565,522,6164.2670,6140.7670,6187.7670,-0.4896,0.6625,crops/000094_018.jpg,masks/000094_018.png
000_book_0221,000,95,31.67,14,0,0.7454,440,186,497,507,6166.0783,6137.5783,6194.5783,-0.3200,0.5825,crops/000095_014.jpg,masks/000095_014.png
000_book_0222,000,85,28.33,28,0,0.8423,1223,99,1268,473,6210.4048,6187.9048,6232.9048,,0.1663,crops/000085_028.jpg,masks/000085_028.png
000_book_0222,000,86,28.67,28,0,0.8835,1119,106,1153,480,6207.5723,6190.5723,6224.5723,-0.2976,0.5548,crops/000086_028.jpg,masks/000086_028.png
000_book_0222,000,87,29.00,28,0,0.7311,1027,88,1058,465,6203.7296,6188.2296,6219.2296,-0.2523,0.5877,crops/000087_028.jpg,masks/000087_028.png
000_book_0222,000,88,29.33,27,0,0.8799,921,111,960,478,6195.9785,6176.4785,6215.4785,-0.1593,0.5915,crops/000088_027.jpg,masks/000088_027.png
000_book_0222,000,89,29.67,28,0,0.8676,828,106,873,467,6189.7013,6167.2013,6212.2013,0.0288,0.6670,crops/000089_028.jpg,masks/000089_028.png
000_book_0222,000,90,30.00,27,0,0.8538,758,110,809,471,6186.8310,6161.3310,6212.3310,-0.1825,0.6723,crops/000090_027.jpg,masks/000090_027.png
000_book_0222,000,91,30.33,27,0,0.8673,692,132,747,488,6184.7987,6157.2987,6212.2987,-0.3288,0.6443,crops/000091_027.jpg,masks/000091_027.png
000_book_0222,000,92,30.67,23,0,0.8620,638,148,693,499,6182.6336,6155.1336,6210.1336,-0.3804,0.6904,crops/000092_023.jpg,masks/000092_023.png
000_book_0222,000,93,31.00,21,0,0.8789,597,161,652,508,6182.0287,6154.5287,6209.5287,-0.4479,0.7069,crops/000093_021.jpg,masks/000093_021.png
000_book_0222,000,94,31.33,19,0,0.8850,529,177,589,524,6181.7670,6151.7670,6211.7670,-0.4646,0.6871,crops/000094_019.jpg,masks/000094_019.png
000_book_0222,000,95,31.67,15,0,0.8943,450,157,520,508,6182.5783,6147.5783,6217.5783,-0.3764,0.6456,crops/000095_015.jpg,masks/000095_015.png
000_book_0222,000,96,32.00,9,0,0.8777,329,125,416,486,6183.3572,6139.8572,6226.8572,-0.2119,0.6258,crops/000096_009.jpg,masks/000096_009.png
000_book_0222,000,97,32.33,4,0,0.8629,198,115,302,483,6188.2304,6136.2304,6240.2304,-0.1382,0.6468,crops/000097_004.jpg,masks/000097_004.png
000_book_0223,000,86,28.67,29,0,0.7036,1150,226,1171,480,6232.0723,6221.5723,6242.5723,,0.4574,crops/000086_029.jpg,masks/000086_029.png
000_book_0223,000,87,29.00,30,0,0.6275,1057,207,1082,465,6230.7296,6218.2296,6243.2296,-0.3571,0.5082,crops/000087_030.jpg,masks/000087_030.png
000_book_0223,000,88,29.33,28,0,0.6282,952,228,985,479,6223.9785,6207.4785,6240.4785,-0.0939,0.4635,crops/000088_028.jpg,masks/000088_028.png
000_book_0223,000,89,29.67,29,0,0.5983,860,222,897,468,6217.7013,6199.2013,6236.2013,0.0775,0.5149,crops/000089_029.jpg,masks/000089_029.png
000_book_0223,000,90,30.00,28,0,0.6714,792,227,832,471,6215.3310,6195.3310,6235.3310,-0.1676,0.5592,crops/000090_028.jpg,masks/000090_028.png
000_book_0223,000,91,30.33,28,0,0.6231,727,248,770,489,6213.7987,6192.2987,6235.2987,-0.3301,0.5027,crops/000091_028.jpg,masks/000091_028.png
000_book_0223,000,92,30.67,24,0,0.6440,671,262,716,501,6210.6336,6188.1336,6233.1336,-0.3206,0.5614,crops/000092_024.jpg,masks/000092_024.png
000_book_0223,000,93,31.00,22,0,0.6425,630,274,673,511,6209.0287,6187.5287,6230.5287,-0.3620,0.5682,crops/000093_022.jpg,masks/000093_022.png
000_book_0223,000,94,31.33,20,0,0.6369,564,291,610,526,6209.7670,6186.7670,6232.7670,-0.4833,0.5431,crops/000094_020.jpg,masks/000094_020.png
000_book_0223,000,95,31.67,16,0,0.6312,489,272,541,511,6212.5783,6186.5783,6238.5783,-0.3938,0.5168,crops/000095_016.jpg,masks/000095_016.png
000_book_0224,000,86,28.67,30,0,0.7750,1170,176,1206,485,6259.5723,6241.5723,6277.5723,,0.4858,crops/000086_030.jpg,masks/000086_030.png
000_book_0224,000,87,29.00,29,0,0.6790,1051,158,1115,469,6244.2296,6212.2296,6276.2296,0.0805,0.5773,crops/000087_029.jpg,masks/000087_029.png
000_book_0224,000,88,29.33,29,0,0.6527,967,180,1014,483,6245.9785,6222.4785,6269.4785,-0.3029,0.5035,crops/000088_029.jpg,masks/000088_029.png
000_book_0224,000,89,29.67,30,0,0.8058,872,174,925,473,6237.7013,6211.2013,6264.2013,-0.1909,0.6223,crops/000089_030.jpg,masks/000089_030.png
000_book_0224,000,90,30.00,29,0,0.8306,802,179,860,476,6234.3310,6205.3310,6263.3310,-0.3529,0.6524,crops/000090_029.jpg,masks/000090_029.png
000_book_0224,000,91,30.33,29,0,0.8115,736,201,796,494,6231.2987,6201.2987,6261.2987,-0.3159,0.6196,crops/000091_029.jpg,masks/000091_029.png
000_book_0224,000,92,30.67,25,0,0.8106,680,218,741,507,6227.6336,6197.1336,6258.1336,-0.3182,0.6814,crops/000092_025.jpg,masks/000092_025.png
000_book_0224,000,93,31.00,23,0,0.8381,637,229,699,517,6225.5287,6194.5287,6256.5287,-0.3638,0.7224,crops/000093_023.jpg,masks/000093_023.png
000_book_0224,000,94,31.33,21,0,0.8303,570,247,635,533,6225.2670,6192.7670,6257.7670,-0.4518,0.6670,crops/000094_021.jpg,masks/000094_021.png
000_book_0224,000,95,31.67,17,0,0.8244,494,228,565,518,6227.0783,6191.5783,6262.5783,-0.4380,0.6322,crops/000095_017.jpg,masks/000095_017.png
000_book_0224,000,96,32.00,10,0,0.7742,375,198,460,494,6228.3572,6185.8572,6270.8572,-0.2618,0.5672,crops/000096_010.jpg,masks/000096_010.png
000_book_0224,000,97,32.33,5,0,0.7934,244,189,344,492,6232.2304,6182.2304,6282.2304,-0.1817,0.6176,crops/000097_005.jpg,masks/000097_005.png
000_book_0224,000,98,32.67,1,0,0.5659,128,182,211,483,6239.7577,6198.2577,6281.2577,-0.2064,0.1380,crops/000098_001.jpg,masks/000098_001.png
000_book_0225,000,90,30.00,30,0,0.8343,831,141,876,476,6256.8310,6234.3310,6279.3310,,0.6566,crops/000090_030.jpg,masks/000090_030.png
000_book_0225,000,91,30.33,30,0,0.8084,763,164,812,495,6252.7987,6228.2987,6277.2987,-0.3838,0.6396,crops/000091_030.jpg,masks/000091_030.png
000_book_0225,000,92,30.67,26,0,0.8120,707,182,757,507,6249.1336,6224.1336,6274.1336,-0.3302,0.7045,crops/000092_026.jpg,masks/000092_026.png
000_book_0225,000,93,31.00,24,0,0.8039,664,195,713,518,6246.0287,6221.5287,6270.5287,-0.3142,0.7492,crops/000093_024.jpg,masks/000093_024.png
000_book_0225,000,94,31.33,22,0,0.8395,595,212,649,534,6244.7670,6217.7670,6271.7670,-0.3841,0.6958,crops/000094_022.jpg,masks/000094_022.png
000_book_0225,000,95,31.67,18,0,0.8523,517,193,580,518,6246.0783,6214.5783,6277.5783,-0.3737,0.6603,crops/000095_018.jpg,masks/000095_018.png
000_book_0225,000,96,32.00,11,0,0.8248,396,161,473,493,6245.3572,6206.8572,6283.8572,-0.2546,0.6037,crops/000096_011.jpg,masks/000096_011.png
000_book_0225,000,97,32.33,6,0,0.8294,264,152,360,493,6250.2304,6202.2304,6298.2304,-0.1453,0.6519,crops/000097_006.jpg,masks/000097_006.png
000_book_0225,000,98,32.67,2,0,0.7262,142,193,250,491,6266.2577,6212.2577,6320.2577,0.2049,0.6624,crops/000098_002.jpg,masks/000098_002.png
000_book_0226,000,88,29.33,30,0,0.8046,999,141,1032,483,6270.9785,6254.4785,6287.4785,,0.5516,crops/000088_030.jpg,masks/000088_030.png
000_book_0226,000,89,29.67,32,0,0.8034,920,137,957,474,6277.7013,6259.2013,6296.2013,-0.2256,0.6485,crops/000089_032.jpg,masks/000089_032.png
000_book_0226,000,90,30.00,31,0,0.8132,849,142,890,478,6272.8310,6252.3310,6293.3310,-0.3921,0.6787,crops/000090_031.jpg,masks/000090_031.png
000_book_0226,000,91,30.33,31,0,0.7935,780,165,827,497,6268.7987,6245.2987,6292.2987,-0.2953,0.6701,crops/000091_031.jpg,masks/000091_031.png
000_book_0226,000,92,30.67,27,0,0.7830,723,183,771,509,6264.1336,6240.1336,6288.1336,-0.1928,0.7515,crops/000092_027.jpg,masks/000092_027.png
000_book_0226,000,93,31.00,25,0,0.7907,680,196,727,519,6261.0287,6237.5287,6284.5287,-0.2877,0.7965,crops/000093_025.jpg,masks/000093_025.png
000_book_0226,000,94,31.33,23,0,0.8129,611,214,663,535,6259.7670,6233.7670,6285.7670,-0.3751,0.7513,crops/000094_023.jpg,masks/000094_023.png
000_book_0226,000,95,31.67,19,0,0.7725,534,195,593,520,6261.0783,6231.5783,6290.5783,-0.3791,0.6642,crops/000095_019.jpg,masks/000095_019.png
000_book_0227,000,86,28.67,31,0,0.7994,1204,137,1227,484,6287.0723,6275.5723,6298.5723,,0.4810,crops/000086_031.jpg,masks/000086_031.png
000_book_0227,000,87,29.00,31,0,0.8180,1108,118,1133,469,6281.7296,6269.2296,6294.2296,-0.2615,0.5617,crops/000087_031.jpg,masks/000087_031.png
000_book_0227,000,88,29.33,31,0,0.8070,1018,142,1047,484,6287.9785,6273.4785,6302.4785,-0.2615,0.5508,crops/000088_031.jpg,masks/000088_031.png
000_book_0227,000,89,29.67,31,0,0.8218,902,137,942,473,6261.2013,6241.2013,6281.2013,0.3671,0.6387,crops/000089_031.jpg,masks/000089_031.png
000_book_0227,000,90,30.00,32,0,0.7275,865,142,905,479,6288.3310,6268.3310,6308.3310,-0.0648,0.7393,crops/000090_032.jpg,masks/000090_032.png
000_book_0227,000,91,30.33,32,0,0.6928,797,165,841,497,6284.2987,6262.2987,6306.2987,-0.3110,0.6852,crops/000091_032.jpg,masks/000091_032.png
000_book_0227,000,92,30.67,28,0,0.7193,738,183,784,510,6278.1336,6255.1336,6301.1336,-0.2971,0.7682,crops/000092_028.jpg,masks/000092_028.png
000_book_0227,000,93,31.00,26,0,0.7193,696,197,740,521,6275.5287,6253.5287,6297.5287,-0.2428,0.8114,crops/000093_026.jpg,masks/000093_026.png
000_book_0227,000,94,31.33,24,0,0.7212,627,215,676,538,6274.2670,6249.7670,6298.7670,-0.3792,0.7462,crops/000094_024.jpg,masks/000094_024.png
000_book_0227,000,95,31.67,20,0,0.7373,549,195,606,521,6275.0783,6246.5783,6303.5783,-0.3529,0.6556,crops/000095_020.jpg,masks/000095_020.png
000_book_0227,000,97,32.33,7,0,0.7548,293,153,385,496,6277.2304,6231.2304,6323.2304,-0.0190,0.6284,crops/000097_007.jpg,masks/000097_007.png
000_book_0227,000,98,32.67,3,0,0.7500,157,155,265,492,6281.2577,6227.2577,6335.2577,0.0214,0.6842,crops/000098_003.jpg,masks/000098_003.png
000_book_0228,000,86,28.67,32,0,0.8130,1223,138,1247,485,6306.5723,6294.5723,6318.5723,,0.4969,crops/000086_032.jpg,masks/000086_032.png
000_book_0228,000,87,29.00,32,0,0.8477,1129,120,1149,469,6300.2296,6290.2296,6310.2296,-0.1786,0.5445,crops/000087_032.jpg,masks/000087_032.png
000_book_0228,000,88,29.33,32,0,0.7464,1036,142,1062,484,6304.4785,6291.4785,6317.4785,-0.3582,0.5474,crops/000088_032.jpg,masks/000088_032.png
000_book_0228,000,89,29.67,33,0,0.7276,938,137,972,475,6294.2013,6277.2013,6311.2013,-0.0587,0.6802,crops/000089_033.jpg,masks/000089_033.png
000_book_0229,000,86,28.67,33,0,0.7309,1239,137,1266,485,6324.0723,6310.5723,6337.5723,,0.1162,crops/000086_033.jpg,masks/000086_033.png
000_book_0229,000,87,29.00,33,0,0.7433,1147,119,1166,469,6317.7296,6308.2296,6327.2296,-0.1223,0.5243,crops/000087_033.jpg,masks/000087_033.png
000_book_0229,000,88,29.33,33,0,0.8748,1050,105,1087,485,6323.9785,6305.4785,6342.4785,-0.0347,0.6289,crops/000088_033.jpg,masks/000088_033.png
000_book_0229,000,89,29.67,34,0,0.8786,952,99,995,475,6312.7013,6291.2013,6334.2013,0.0016,0.7122,crops/000089_034.jpg,masks/000089_034.png
000_book_0229,000,90,30.00,33,0,0.8710,880,104,929,478,6307.8310,6283.3310,6332.3310,-0.0212,0.7408,crops/000090_033.jpg,masks/000090_033.png
000_book_0229,000,91,30.33,33,0,0.8966,811,127,863,498,6302.2987,6276.2987,6328.2987,-0.1738,0.7097,crops/000091_033.jpg,masks/000091_033.png
000_book_0229,000,92,30.67,29,0,0.8869,752,146,807,511,6296.6336,6269.1336,6324.1336,-0.1664,0.7734,crops/000092_029.jpg,masks/000092_029.png
000_book_0229,000,93,31.00,27,0,0.8863,709,161,762,522,6293.0287,6266.5287,6319.5287,-0.2470,0.7889,crops/000093_027.jpg,masks/000093_027.png
000_book_0229,000,94,31.33,25,0,0.9068,640,179,698,539,6291.7670,6262.7670,6320.7670,-0.3762,0.7644,crops/000094_025.jpg,masks/000094_025.png
000_book_0229,000,95,31.67,21,0,0.8967,560,158,628,522,6291.5783,6257.5783,6325.5783,-0.3613,0.7032,crops/000095_021.jpg,masks/000095_021.png
000_book_0229,000,97,32.33,8,0,0.9051,302,114,408,497,6293.2304,6240.2304,6346.2304,-0.0771,0.6763,crops/000097_008.jpg,masks/000097_008.png
000_book_0229,000,98,32.67,4,0,0.6785,173,159,278,493,6295.7577,6243.2577,6348.2577,0.0103,0.6688,crops/000098_004.jpg,masks/000098_004.png
000_book_0230,000,98,32.67,5,0,0.5852,186,158,289,494,6307.7577,6256.2577,6359.2577,,0.6424,crops/000098_005.jpg,masks/000098_005.png
000_book_0231,000,87,29.00,34,0,0.8832,1162,80,1195,470,6339.7296,6323.2296,6356.2296,,0.6533,crops/000087_034.jpg,masks/000087_034.png
000_book_0231,000,89,29.67,35,0,0.7966,983,129,1012,474,6336.7013,6322.2013,6351.2013,-0.1749,0.6233,crops/000089_035.jpg,masks/000089_035.png
000_book_0231,000,90,30.00,34,0,0.8249,911,135,944,477,6330.8310,6314.3310,6347.3310,-0.1465,0.6696,crops/000090_034.jpg,masks/000090_034.png
000_book_0231,000,91,30.33,34,0,0.8080,842,158,879,497,6325.7987,6307.2987,6344.2987,-0.0655,0.6334,crops/000091_034.jpg,masks/000091_034.png
000_book_0231,000,92,30.67,30,0,0.7903,783,178,821,509,6319.1336,6300.1336,6338.1336,-0.0660,0.6882,crops/000092_030.jpg,masks/000092_030.png
000_book_0231,000,93,31.00,28,0,0.7434,740,191,778,522,6316.5287,6297.5287,6335.5287,-0.1833,0.7060,crops/000093_028.jpg,masks/000093_028.png
000_book_0231,000,94,31.33,26,0,0.7962,671,211,712,538,6314.2670,6293.7670,6334.7670,-0.3265,0.6754,crops/000094_026.jpg,masks/000094_026.png
000_book_0231,000,95,31.67,22,0,0.7721,592,178,642,521,6314.5783,6289.5783,6339.5783,-0.2757,0.6090,crops/000095_022.jpg,masks/000095_022.png
000_book_0232,000,98,32.67,6,0,0.8652,193,120,311,496,6322.2577,6263.2577,6381.2577,,0.7029,crops/000098_006.jpg,masks/000098_006.png
000_book_0232,000,99,33.00,2,0,0.6631,138,135,256,499,6359.8091,6300.8091,6418.8091,0.2028,0.3000,crops/000099_002.jpg,masks/000099_002.png
000_book_0233,000,98,32.67,7,0,0.6837,227,138,330,496,6348.7577,6297.2577,6400.2577,,0.6552,crops/000098_007.jpg,masks/000098_007.png
000_book_0233,000,99,33.00,1,0,0.7085,128,123,238,499,6345.8091,6290.8091,6400.8091,-0.3733,0.3262,crops/000099_001.jpg,masks/000099_001.png
000_book_0234,000,87,29.00,35,0,0.7896,1190,109,1215,468,6363.7296,6351.2296,6376.2296,,0.5476,crops/000087_035.jpg,masks/000087_035.png
000_book_0234,000,88,29.33,34,0,0.7455,1082,133,1104,484,6348.4785,6337.4785,6359.4785,0.0961,0.5164,crops/000088_034.jpg,masks/000088_034.png
000_book_0235,000,99,33.00,3,0,0.7698,244,110,816,540,6692.8091,6406.8091,6978.8091,,0.6629,crops/000099_003.jpg,masks/000099_003.png
000_book_0236,000,100,33.33,1,0,0.8650,691,127,733,551,6946.6933,6925.6933,6967.6933,,0.7556,crops/000100_001.jpg,masks/000100_001.png
000_book_0236,000,101,33.67,1,0,0.8616,630,157,681,572,6951.4526,6925.9526,6976.9526,-0.3421,0.7151,crops/000101_001.jpg,masks/000101_001.png
000_book_0236,000,102,34.00,1,0,0.8540,585,183,643,592,6953.7086,6924.7086,6982.7086,-0.3192,0.6904,crops/000102_001.jpg,masks/000102_001.png
000_book_0236,000,103,34.33,1,0,0.8662,553,200,613,597,6958.3204,6928.3204,6988.3204,-0.2849,0.7796,crops/000103_001.jpg,masks/000103_001.png
000_book_0236,000,104,34.67,1,0,0.8612,529,192,589,579,6961.1943,6931.1943,6991.1943,-0.3265,0.7795,crops/000104_001.jpg,masks/000104_001.png
000_book_0236,000,105,35.00,1,0,0.8490,486,173,550,567,6962.0800,6930.0800,6994.0800,-0.4434,0.7640,crops/000105_001.jpg,masks/000105_001.png
000_book_0236,000,106,35.33,1,0,0.7787,423,156,496,558,6961.2295,6924.7295,6997.7295,-0.3910,0.6503,crops/000106_001.jpg,masks/000106_001.png
000_book_0236,000,107,35.67,1,0,0.8694,333,159,415,569,6959.7007,6918.7007,7000.7007,-0.2952,0.6691,crops/000107_001.jpg,masks/000107_001.png
000_book_0236,000,108,36.00,1,0,0.8670,252,195,345,607,6963.5345,6917.0345,7010.0345,-0.2745,0.6800,crops/000108_001.jpg,masks/000108_001.png
000_book_0236,000,109,36.33,4,0,0.7298,230,179,324,593,7020.0519,6973.0519,7067.0519,0.6224,0.7358,crops/000109_004.jpg,masks/000109_004.png
000_book_0237,000,97,32.33,9,0,0.9012,1021,106,1081,546,6989.2304,6959.2304,7019.2304,,0.6383,crops/000097_009.jpg,masks/000097_009.png
000_book_0237,000,98,32.67,8,0,0.9047,883,108,938,540,6980.7577,6953.2577,7008.2577,-0.3007,0.7193,crops/000098_008.jpg,masks/000098_008.png
000_book_0237,000,100,33.33,2,0,0.8318,711,124,753,550,6966.6933,6945.6933,6987.6933,0.0226,0.8447,crops/000100_002.jpg,masks/000100_002.png
000_book_0237,000,101,33.67,2,0,0.8182,649,154,701,571,6970.9526,6944.9526,6996.9526,-0.2643,0.7838,crops/000101_002.jpg,masks/000101_002.png
000_book_0237,000,102,34.00,2,0,0.8440,605,181,663,591,6973.7086,6944.7086,7002.7086,-0.4122,0.7472,crops/000102_002.jpg,masks/000102_002.png
000_book_0237,000,103,34.33,2,0,0.8176,571,199,631,596,6976.3204,6946.3204,7006.3204,-0.3380,0.8672,crops/000103_002.jpg,masks/000103_002.png
000_book_0237,000,104,34.67,2,0,0.8143,547,190,607,579,6979.1943,6949.1943,7009.1943,-0.3760,0.8581,crops/000104_002.jpg,masks/000104_002.png
000_book_0237,000,105,35.00,2,0,0.7936,503,172,568,566,6979.5800,6947.0800,7012.0800,-0.4521,0.8353,crops/000105_002.jpg,masks/000105_002.png
000_book_0237,000,106,35.33,2,0,0.8061,440,155,513,557,6978.2295,6941.7295,7014.7295,-0.4058,0.6842,crops/000106_002.jpg,masks/000106_002.png
000_book_0237,000,107,35.67,2,0,0.7603,351,158,437,569,6979.7007,6936.7007,7022.7007,-0.2925,0.6654,crops/000107_002.jpg,masks/000107_002.png
000_book_0237,000,108,36.00,2,0,0.7904,269,194,364,605,6981.5345,6934.0345,7029.0345,-0.2540,0.6709,crops/000108_002.jpg,masks/000108_002.png
000_book_0237,000,109,36.33,1,0,0.8701,178,181,279,588,6971.5519,6921.0519,7022.0519,-0.2981,0.7307,crops/000109_001.jpg,masks/000109_001.png
000_book_0237,000,110,36.67,2,0,0.7594,133,176,242,578,7002.9779,6948.4779,7057.4779,0.0452,0.2935,crops/000110_002.jpg,masks/000110_002.png
